trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1886,False,"{'a': 0.002, 'e': 0.023006005234056964}",20,4,7.412188266062911,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1887,False,"{'a': 0.002, 'e': 0.022960039204939983}",20,16,8.557913280983346,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.002, 'e': 0.022914165016010422}",25,8,33.72725601110565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.002, 'e': 0.022868382483771488}",20,12,16.214531164491426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.002, 'e': 0.02282269142509297}",25,19,10.074825163411015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.002, 'e': 0.022777091657210594}",20,12,15.197738703906143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.002, 'e': 0.022731582997725205}",25,8,21.200752246883958,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1893,False,"{'a': 0.002, 'e': 0.022686165264602126}",30,12,22.219567393726635,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1894,False,"{'a': 0.002, 'e': 0.022640838276170343}",20,9,21.715685784384856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.002, 'e': 0.022595601851121864}",25,15,21.82518583686717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.002, 'e': 0.022550455808510905}",20,16,7.360485375742704,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.002, 'e': 0.02250539996775326}",20,11,16.000193287855105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.002, 'e': 0.02246043414862548}",20,8,22.35151828903674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.002, 'e': 0.022415558171264255}",20,11,16.12123682162511,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.002, 'e': 0.02237077185616559}",30,9,40.364792501583025,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.002, 'e': 0.022326075024184187}",30,18,18.975210056561266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.002, 'e': 0.02228146749653264}",20,9,21.48208232002908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.002, 'e': 0.0222369490947808}",20,2,31.207258044684654,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.002, 'e': 0.022192519640854974}",20,5,29.111932883789525,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.002, 'e': 0.022148178957037315}",25,2,36.68653592710519,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.002, 'e': 0.022103926865965004}",25,15,19.35185299629119,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.002, 'e': 0.022059763190629637}",25,14,24.156912621060965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.002, 'e': 0.02201568775437644}",35,14,33.18970920510464,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.002, 'e': 0.021971700380903618}",25,16,15.04994784059378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.002, 'e': 0.02192780089426161}",20,12,13.542704001393068,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.002, 'e': 0.021883989118852424}",30,23,11.219650900767707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.002, 'e': 0.021840264879428885}",30,18,26.651329057346516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.002, 'e': 0.02179662800109399}",20,9,20.54715749689584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.002, 'e': 0.021753078309300157}",20,9,21.372745493298222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.002, 'e': 0.02170961562984857}",20,0,26.549239961720748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1916,False,"{'a': 0.002, 'e': 0.02166623978888844}",20,10,19.275767469299797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.002, 'e': 0.021622950612916365}",30,18,22.270878936472307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.002, 'e': 0.021579747928775563}",20,3,23.55695112930921,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.002, 'e': 0.02153663156365526}",30,11,33.152700838521476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.002, 'e': 0.021493601345089923}",20,13,10.870837134931747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.002, 'e': 0.021450657100958614}",20,1,30.03664746684788,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.002, 'e': 0.021407798659484324}",30,19,13.98821865097384,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.002, 'e': 0.021365025849233204}",20,12,16.804299243434517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.002, 'e': 0.02132233849911398}",20,12,15.812740594769297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.002, 'e': 0.02127973643837717}",25,13,11.092416269566296,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.021237219496614494}",25,17,14.33554135502742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.02119478750375811}",30,17,24.784182952143176,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.021152440290080017}",20,0,31.262097027085936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1929,False,"{'a': 0.002, 'e': 0.021110177686191275}",30,18,24.01639695676447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.002, 'e': 0.021067999523041434}",25,20,10.919949105432849,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.002, 'e': 0.021025905631917766}",25,9,31.7383267931885,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.002, 'e': 0.02098389584444467}",25,7,14.485011769878488,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1933,False,"{'a': 0.002, 'e': 0.02094196999258292}",25,15,17.792109267729483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.002, 'e': 0.020900127908629072}",20,3,26.66248646024628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.002, 'e': 0.020858369425214716}",20,3,25.827355479763973,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.002, 'e': 0.020816694375305884}",20,8,7.4196371132068215,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1937,False,"{'a': 0.002, 'e': 0.020775102592202298}",30,21,16.69518525191028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.002, 'e': 0.02073359390953679}",20,16,7.32159094911499,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.002, 'e': 0.020692168161274557}",25,13,18.454458016489472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.002, 'e': 0.020650825181712566}",20,3,30.80989923907829,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.002, 'e': 0.020609564805478826}",20,10,18.8941795381702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.002, 'e': 0.0205683868675318}",25,6,25.872898900927336,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.002, 'e': 0.02052729120315966}",25,17,14.635868040495428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.002, 'e': 0.020486277647979705}",25,15,20.647353113945954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.002, 'e': 0.020445346037937653}",20,13,12.630586513964623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.002, 'e': 0.02040449620930702}",20,11,14.61808723812725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.002, 'e': 0.020363727998688425}",20,15,2.0885641417540532,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.002, 'e': 0.020323041243008984}",25,18,10.066393380790666,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.002, 'e': 0.0202824357795216}",30,19,19.415944430405926,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.002, 'e': 0.02024191144580439}",30,12,28.796256228486524,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.002, 'e': 0.020201468079759942}",30,11,29.555466644389234,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.002, 'e': 0.02016110551961476}",20,11,13.267651947873931,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.002, 'e': 0.020120823603918526}",20,0,29.211826485018236,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.002, 'e': 0.020080622171543543}",25,8,30.04187178805288,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.002, 'e': 0.020040501061684014}",25,14,18.385905728566897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.002, 'e': 0.02000046011385546}",30,15,25.54424387640598,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.002, 'e': 0.01996049916789402}",20,10,17.381532050254634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.002, 'e': 0.019920618063955876}",20,11,16.340575810630344,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.002, 'e': 0.01988081664251654}",25,18,14.73445566761757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.002, 'e': 0.019841094744370288}",20,5,11.586468601932836,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.002, 'e': 0.019801452210629462}",30,14,26.59949801310548,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.002, 'e': 0.019761888882723885}",20,6,25.585563156757523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.002, 'e': 0.019722404602400184}",20,12,15.15388138269474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.002, 'e': 0.019682999211721196}",25,18,15.81583335088612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.002, 'e': 0.019643672553065292}",20,10,15.052464356031178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.002, 'e': 0.0196044244691258}",25,6,31.993952562857153,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.002, 'e': 0.019565254802910312}",20,6,26.24120816213039,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.002, 'e': 0.019526163397740135}",20,2,27.654755287989847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.002, 'e': 0.01948715009724957}",25,8,32.18022924965576,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.002, 'e': 0.01944821474538539}",25,13,13.6662187703052,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.002, 'e': 0.019409357186406115}",20,2,32.14343216255863,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.002, 'e': 0.01937057726488147}",25,19,9.10000213499046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.002, 'e': 0.019331874825691705}",25,14,19.158619475251953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.002, 'e': 0.019293249714027027}",25,17,13.166212251551732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.002, 'e': 0.01925470177538692}",30,16,23.80988748261472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.002, 'e': 0.019216230855579598}",20,12,14.887494242345568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.002, 'e': 0.01917783680072131}",20,11,16.96350916173329,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.002, 'e': 0.019139519457235805}",20,16,7.862756303545731,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.002, 'e': 0.019101278671853638}",30,18,21.955727378852576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.002, 'e': 0.019063114291611637}",25,7,25.006166248695074,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.002, 'e': 0.01902502616385221}",30,18,22.03816672971451,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.002, 'e': 0.018987014136222814}",30,13,30.528874416804275,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.002, 'e': 0.01894907805667527}",30,8,37.78596403263446,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.002, 'e': 0.018911217773465227}",35,11,1.228537803453173,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1985,False,"{'a': 0.002, 'e': 0.018873433135151486}",20,6,24.581572910646997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.002, 'e': 0.018835723990595455}",25,10,24.431394229111575,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.002, 'e': 0.018798090188960496}",20,9,-22.074791277561623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1988,False,"{'a': 0.002, 'e': 0.018760531579711363}",25,0,36.596018957660846,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1989,False,"{'a': 0.002, 'e': 0.018723048012613555}",20,5,31.7588746718302,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.002, 'e': 0.018685639337732773}",20,11,2.851929737467513,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1991,False,"{'a': 0.002, 'e': 0.018648305405434242}",20,9,21.06777634980174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.002, 'e': 0.01861104606638221}",20,0,6.737401045317254,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1993,False,"{'a': 0.002, 'e': 0.01857386117153925}",20,8,27.032981357989385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.002, 'e': 0.018536750572165746}",20,3,26.558362585977566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.002, 'e': 0.018499714119819242}",25,15,21.131098072827633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.002, 'e': 0.018462751666353888}",25,15,19.10254000597157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.002, 'e': 0.01842586306391981}",20,4,20.23659638344506,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.002, 'e': 0.018389048164962566}",20,8,22.935886417922724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.002, 'e': 0.01835230682222249}",35,22,24.54838304476369,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.002, 'e': 0.01831563888873418}",25,15,18.04187433458974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.002, 'e': 0.018279044217825845}",20,13,14.05994116813484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.002, 'e': 0.01824252266311874}",25,16,16.124408951705647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.01820607407852663}",20,0,22.724088521754958,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2004,False,"{'a': 0.002, 'e': 0.0181696983182551}",30,16,26.871444230021368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.018133395236801075}",25,0,38.439732030800485,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2006,False,"{'a': 0.002, 'e': 0.018097164688952158}",20,10,22.13791259811411,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018061006529786143}",20,10,5.345852697015406,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2008,False,"{'a': 0.002, 'e': 0.01802492061467033}",25,11,27.341368458168787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.017988906799261007}",35,23,24.17160919026075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.002, 'e': 0.01795296493950285}",30,15,26.906768502451957,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.017917094891628405}",25,9,22.338779123504125,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.002, 'e': 0.017881296512157415}",20,13,12.98713709276966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.002, 'e': 0.017845569657896316}",25,3,32.21851263656637,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.017809914185937626}",30,9,47.202377539034636,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.01777432995365944}",30,16,28.58813444737836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
